jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,ins_nm,gaji_max,gaji_min,,,,,,,,,,
CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,PEMERINTAH KABUPATEN JEPARA | SEKRETARIAT DAERAH KABUPATEN JEPARA | ASSISTEN PEREKONOMIAN DAN PEMBANGUNAN SEKRETARIAT DAERAH KABUPATEN JEPARA | BAGIAN PEREKONOMIAN DAN SUMBERDAYA ALAM SEKRETARIAT DAERAH KABUPATEN JEPARA,3,Pemerintah Kab. Jepara,6000000,2000000,,,,,,,,,,
CPNS,ORANG ASLI PAPUA (OAP),AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KAIMANA | INSPEKTORAT,16,Pemerintah Kab. Kaimana,2800000,2500000,,,,,,,,,,
CPNS,UMUM (NON OAP),AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KAIMANA | INSPEKTORAT,2,Pemerintah Kab. Kaimana,2800000,2500000,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KAMPAR | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH V,5,Pemerintah Kab. Kampar,3500000,3000000,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,PEMERINTAH KABUPATEN KAMPAR | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH II,5,Pemerintah Kab. Kampar,3500000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KAMPAR | INSPEKTORAT | INSPEKTUR PEMBANTU WILAYAH II,3,Pemerintah Kab. Kampar,3500000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN KAMPAR | INSPEKTORAT,1,Pemerintah Kab. Kampar,3500000,3000000,,,,,,,,,,
CPNS,UMUM,PENGENDALI DAMPAK LINGKUNGAN AHLI PERTAMA,PEMERINTAH KABUPATEN KAMPAR | DINAS LINGKUNGAN HIDUP | BIDANG PENGELOLAAN SAMPAH DAN PERTAMANAN,3,Pemerintah Kab. Kampar,3500000,3000000,,,,,,,,,,
CPNS,UMUM,ANALIS KEBAKARAN AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Badan Penanggulangan Bencana Daerah | Bidang Pencegahan dan Kesiapsiagaan,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Perumahan Rakyat dan Kawasan Permukiman,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,Pertanahan dan Lingkungan Hidup | Bidang Perumahan dan Kawasan Permukiman,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Semitau | Seksi Pemerintahan Kantor Kecamatan Semitau,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Empanang | Seksi Pemerintahan Kantor Kecamatan Empanang,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Kalis | Seksi Pemerintahan Kantor Kecamatan Kalis,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Silat Hilir | Seksi Pemerintahan Kantor Kecamatan Silat Hilir,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Seberuang | Seksi Pemerintahan Kantor Kecamatan Seberuang,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Embaloh Hilir | Seksi Pemerintahan Kantor Kecamatan Embaloh Hilir,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Selimbau | Seksi Pemerintahan Kantor Kecamatan Selimbau,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Jongkong | Seksi Pemerintahan Kantor Kecamatan Jongkong,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Mentebah | Seksi Pemerintahan Kantor Kecamatan Mentebah,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Hulu Gurung | Seksi Pemerintahan Kantor Kecamatan Hulu Gurung,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Suhaid | Seksi Pemerintahan Kantor Kecamatan Suhaid,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Pengkadan | Seksi Pemerintahan Kantor Kecamatan Pengkadan,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Batang Lupar | Seksi Pemerintahan Kantor Kecamatan Batang Lupar,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Bika | Seksi Pemerintahan Kantor Kecamatan Bika,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Bunut Hilir | Seksi Pemerintahan Kantor Kecamatan Bunut Hilir,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Embaloh Hulu | Seksi Pemerintahan Kantor Kecamatan Embaloh Hulu,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Silat Hulu | Seksi Pemerintahan Kantor Kecamatan Silat Hulu,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Badau | Seksi Pemerintahan Kantor Kecamatan Badau,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PAMONG PEMERINTAHAN,Pemerintah Kab. Kapuas hulu | Kantor Kecamatan Puring Kencana | Seksi Pemerintahan Kantor Kecamatan Puring Kencana,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,PENYULUH SOSIAL AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Sosial,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,Pemberdayaan Perempuan dan Perlindungan Anak | Bidang Sosial,,,,,,,,,
CPNS,UMUM,PRANATA KEWILAYAHAN,Pemerintah Kab. Kapuas hulu | Sekretariat Daerah | Asisten Pemerintahan dan Kesejahteraan Rakyat | Bagian Tata Pemerintahan,1,Pemerintah Kab. Kapuas Hulu,3285700,2785700,,,,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Karanganyar | INSPEKTORAT DAERAH | INSPEKTUR PEMBANTU WILAYAH III BIDANG PEREKONOMIAN,2,Pemerintah Kab. Karanganyar,3000000,2500000,PEMBANGUNAN DAN LINGKUNGAN HIDUP,,,,,,,,,
CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Karanganyar | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | KOORDINATOR PENANAMAN MODAL,4,Pemerintah Kab. Karanganyar,3000000,2500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Karanganyar | BADAN PERENCANAAN,1,Pemerintah Kab. Karanganyar,3000000,2500000,PENELITIAN DAN PENGEMBANGAN | BIDANG SOSIAL DAN BUDAYA,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Karanganyar | BADAN PERENCANAAN,1,Pemerintah Kab. Karanganyar,3000000,2500000,PENELITIAN DAN PENGEMBANGAN | BIDANG EKONOMI,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Karanganyar | BADAN PERENCANAAN,1,Pemerintah Kab. Karanganyar,3000000,2500000,PENELITIAN DAN PENGEMBANGAN | BIDANG FISIK DAN PRASARANA,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | BADAN PENANGGULANGAN BENCANA DAERAH | SEKRETARIAT PELAKSANA BADAN PENANGGULANGAN BENCANA DAERAH,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | BADAN PERENCANAAN DAERAH | BIDANG KOORDINASI PERENCANAAN PEMERINTAH DAN PEMBANGUNAN MANUSIA,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | BADAN RISET DAN INOVASI DAERAH,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT DINAS KOMUNIKASI DAN INFORMATIKA,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS  LINGKUNGAN HIDUP | SEKRETARIAT DINAS  LINGKUNGAN HIDUP,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS PEMBERDAYAAN MASYARAKAT DAN DESA | SEKRETARIAT DINAS PEMBERDAYAAN MASYARAKAT DAN DESA,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | SEKRETARIAT DEWAN PERWAKILAN RAKYAT DAERAH | BAGIAN PROGRAM DAN KEUANGAN,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS PEMADAM KEBAKARAN DAN PENYELAMATAN | SEKRETARIAT DINAS PEMADAM KEBAKARAN,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS PERPUSTAKAAN DAN KEARSIPAN | SEKRETARIS DINAS PERPUSTAKAAN DAN KEARSIPAN,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS KETENAGAKERJAAN | SEKRETARIAT DINAS KETENAGAKERJAAN,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KARANGASEM | DINAS PERHUBUNGAN | SEKRETARIAT DINAS PERHUBUNGAN,1,Pemerintah Kab. Karangasem,4000000,3500000,,,,,,,,,,
CPNS,UMUM,ARSIPARIS AHLI PERTAMA,Pemerintah Kabupaten Karawang | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM | BAGIAN UMUM,2,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Karawang | INSPEKTORAT | INSPEKTORAT PEMBANTU IV,1,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Karawang | INSPEKTORAT | INSPEKTORAT PEMBANTU I,1,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Karawang | INSPEKTORAT | INSPEKTORAT PEMBANTU III,1,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Karawang | INSPEKTORAT | INSPEKTUR PEMBANTU KHUSUS,1,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kabupaten Karawang | INSPEKTORAT | INSPEKTUR PEMBANTU II,1,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kabupaten Karawang | SEKRETARIAT DAERAH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BAGIAN PENGADAAN BARANG DAN JASA,14,Pemerintah Kab. Karawang,3800000,3000000,,,,,,,,,,
CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,PEMERINTAH KAB. KARIMUN | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU | TIM KERJA PENGADUAN DAN KEBIJAKAN LAYANAN,2,Pemerintah Kab. Karimun,4326186,2228560,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KAB. KARIMUN | INSPEKTORAT DAERAH,4,Pemerintah Kab. Karimun,4326186,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KAB. KARIMUN | DINAS SOSIAL | SEKRETARIAT DINAS SOSIAL,1,Pemerintah Kab. Karimun,4326186,2228560,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,KABUPATEN KATINGAN | INSPEKTORAT KABUPATEN KATINGAN,1,Pemerintah Kab. Katingan,5481784,3203600,,,,,,,,,,
CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,KABUPATEN KATINGAN | INSPEKTORAT KABUPATEN KATINGAN,4,Pemerintah Kab. Katingan,5481784,3203600,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,KABUPATEN KATINGAN | DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN KATINGAN | SEKRETARIAT DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU KABUPATEN KATINGAN,1,Pemerintah Kab. Katingan,5481784,3203600,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,KABUPATEN KATINGAN | BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KABUPATEN KATINGAN | SEKRETARIAT BADAN KEPEGAWAIAN DAN PENGEMBANGAN SUMBER DAYA MANUSIA KABUPATEN KATINGAN | SUB BAGIAN KEUANGAN,1,Pemerintah Kab. Katingan,5481784,3203600,PERENCANAAN,EVALUASI DAN PELAPORAN BADAN KEPEGAWAIAN DAN SUMBER DAYA MANUSIA KABUPATEN KATINGAN,,,,,,,,
CPNS,UMUM,PENYULUH SOSIAL AHLI PERTAMA,PEMERINTAH KABUPATEN KAUR | DINAS SOSIAL,2,Pemerintah Kab. Kaur,5000000,2785700,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KAUR | BADAN PERENCANAAN,3,Pemerintah Kab. Kaur,5000000,2785700,PEMBANGUNAN DAN LITBANG,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN KAUR | SEKRETARIAT DAERAH KABUPATEN KAUR | Asisten Perekonomian dan Pembangunan | Kepala Bagian Administrasi Pembangunan,1,Pemerintah Kab. Kaur,5000000,2785700,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kabupaten Kayong Utara | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Ekonomi Dan Sumber Daya Alam,1,Pemerintah Kab. Kayong Utara,6000000,2000000,,,,,,,,,,
CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Pemerintah Kabupaten Kayong Utara | Sekretariat Daerah | Asisten Perekonomian Dan Pembangunan | Bagian Ekonomi Dan Sumber Daya Alam,3,Pemerintah Kab. Kayong Utara,6000000,2000000,,,,,,,,,,
CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Pariwisata dan Kebudayaan | Bidang Pengembangan Pariwisata,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,ANALIS PEMANFAATAN ILMU PENGETAHUAN DAN TEKNOLOGI AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Badan Perencanaan Pembangunan,2,Pemerintah Kab. Kebumen,3208235,2228560,Riset dan Inovasi Daerah | Bidang Riset dan Inovasi Daerah,,,,,,,,,
CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Perindustrian,3,Pemerintah Kab. Kebumen,3208235,2228560,Perdagangan,Koperasi,Usaha Kecil dan Menengah | Bidang Pengembangan Perdagangan,,,,,,,
CPNS,UMUM,ANALIS PERDAGANGAN AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Perindustrian,3,Pemerintah Kab. Kebumen,3208235,2228560,Perdagangan,Koperasi,Usaha Kecil dan Menengah | Bidang Sarana Perdagangan,,,,,,,
CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Inspektorat Daerah | Inspektur Pembantu Bidang Reformasi Birokrasi,2,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,2,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PENATA PENANGGULANGAN BENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Badan Penanggulangan Bencana Daerah | Bidang Kedaruratan dan Logistik,1,Pemerintah Kab. Kebumen,3500000,2228560,,,,,,,,,,
CPNS,UMUM,PENATA PENANGGULANGAN BENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Badan Penanggulangan Bencana Daerah | Bidang Rehabilitasi dan Rekonstruksi,3,Pemerintah Kab. Kebumen,3500000,2228560,,,,,,,,,,
CPNS,PENYANDANG DISABILITAS,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PENGAWAS KOPERASI AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Perindustrian,4,Pemerintah Kab. Kebumen,3208235,2228560,Perdagangan,Koperasi,Usaha Kecil dan Menengah | Bidang Koperasi,Usaha Kecil dan Menengah,,,,,,
CPNS,UMUM,PENGEMBANG KEWIRAUSAHAAN AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Perindustrian,1,Pemerintah Kab. Kebumen,3208235,2228560,Perdagangan,Koperasi,Usaha Kecil dan Menengah | Bidang Koperasi,Usaha Kecil dan Menengah,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Klirong | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Karanggayam | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Puring | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Pejagoan | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Sruweng | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Ambal | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Bonorowo | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Alian | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Karanganyar | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Pertanian dan Pangan | Sekretariat,1,Pemerintah Kab. Kebumen,3500000,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Petanahan | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Buluspesantren | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Mirit | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Rowokele | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Sadang | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Gombong | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Buayan | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Dinas Pendidikan,1,Pemerintah Kab. Kebumen,3208235,228560,Kepemudaan dan Olahraga | Sekretariat,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Adimulyo | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Padureso | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Kebumen | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Kuwarasan | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Kutowinangun | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Prembun | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Sempor | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
CPNS,UMUM,PERENCANA AHLI PERTAMA,Pemerintah Kabupaten Kebumen | Kecamatan Ayah | Sekretariat | Subbagian Perencanaan dan Keuangan,1,Pemerintah Kab. Kebumen,3208235,2228560,,,,,,,,,,
