formasi_id,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max
bdabc1bb-3c23-4fd4-8332-d86a6c2dd9c0,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,1,0,2785700,7380850
c6d1d73d-8307-4608-b38d-7287f73f2f27,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | PUSAT STANDARDISASI INSTRUMEN HORTIKULTURA | BALAI PENGUJIAN STANDAR INSTRUMEN TANAMAN HIAS,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | PUSAT STANDARDISASI INSTRUMEN HORTIKULTURA | BALAI PENGUJIAN STANDAR INSTRUMEN TANAMAN HIAS,1,0,2785700,7380850
ccc8606b-699e-4acc-9599-8453fa43cd9f,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN NUSA TENGGARA TIMUR,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN NUSA TENGGARA TIMUR,1,0,2785700,7380850
43e8c5d3-ab9e-4f38-a68c-dd2fa8149844,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,"Kementerian Sekretariat Negara | Sekretariat Wakil Presiden | Deputi Bidang Dukungan Kebijakan Pembangunan Ekonomi Dan Peningkatan Daya Saing | Asisten Deputi Industri, Perdagangan, Pariwisata,  dan Ekonomi Kreatif","Kementerian Sekretariat Negara | Sekretariat Wakil Presiden | Deputi Bidang Dukungan Kebijakan Pembangunan Ekonomi Dan Peningkatan Daya Saing | Asisten Deputi Industri, Perdagangan, Pariwisata,  dan Ekonomi Kreatif",1,1,3398120,10872120
7a3183b9-2628-4410-8aad-c8fb82e18f0c,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Kementerian Sekretariat Negara | Sekretariat Wakil Presiden | Deputi Bidang Dukungan Kebijakan Pembangunan Ekonomi Dan Peningkatan Daya Saing | Asisten Deputi Ekonomi dan Keuangan,Kementerian Sekretariat Negara | Sekretariat Wakil Presiden | Deputi Bidang Dukungan Kebijakan Pembangunan Ekonomi Dan Peningkatan Daya Saing | Asisten Deputi Ekonomi dan Keuangan,1,1,3398120,10872120
8a0186cd915aa77f01915aea10f54e19,CPNS,LULUSAN TERBAIK,FASILITATOR PEMERINTAHAN,"Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Perdagangan, Perindustrian, dan Ketenagakerjaan","Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Perdagangan, Perindustrian, dan Ketenagakerjaan",1,1,3043120,9392120
8a0186cd915aa77f01915af006ea50f7,CPNS,LULUSAN TERBAIK,FASILITATOR PEMERINTAHAN,Sekretariat Kabinet | Deputi Bidang Dukungan Kerja Kabinet | Asisten Deputi Bidang Penyelenggaraan Persidangan,Sekretariat Kabinet | Deputi Bidang Dukungan Kerja Kabinet | Asisten Deputi Bidang Penyelenggaraan Persidangan,1,1,3043120,9392120
8a0186cd915aa77f01915af332e25393,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pengembangan Usaha dan Wilayah,Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pengembangan Usaha dan Wilayah,1,1,3043120,9392120
8a0186cd915aa77f01915af420ff5403,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,"Sekretariat Kabinet | Deputi Bidang Pembangunan Manusia dan Kebudayaan | Asisten Deputi Bidang  Pembangunan Desa, Daerah Tertinggal, dan Transmigrasi","Sekretariat Kabinet | Deputi Bidang Pembangunan Manusia dan Kebudayaan | Asisten Deputi Bidang  Pembangunan Desa, Daerah Tertinggal, dan Transmigrasi",1,1,3043120,9392120
8a0186cd915aa77f01915b4ac8a67d73,CPNS,PUTRA/PUTRI KALIMANTAN,FASILITATOR PEMERINTAHAN,Kementerian Sekretariat Negara,Kementerian Sekretariat Negara,1,1,3043120,9392120
8a0384ba915598f4019155e67261367a,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Perdagangan, Perindustrian, dan Ketenagakerjaan","Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Perdagangan, Perindustrian, dan Ketenagakerjaan",1,1,3043120,9392120
8a0384ba915598f4019155e837733716,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pengembangan Usaha dan Wilayah,Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pengembangan Usaha dan Wilayah,1,1,3043120,9392120
8a0384ba915598f401915679f3835104,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Sekretariat Kabinet | Deputi Bidang Pembangunan Manusia dan Kebudayaan | Asisten Deputi Bidang  Pembangunan Desa, Daerah Tertinggal, dan Transmigrasi","Sekretariat Kabinet | Deputi Bidang Pembangunan Manusia dan Kebudayaan | Asisten Deputi Bidang  Pembangunan Desa, Daerah Tertinggal, dan Transmigrasi",1,1,3043120,9392120
98b91f80-f12b-4b39-8f8a-a595530e89d2,CPNS,UMUM,FASILITATOR PEMERINTAHAN,"Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pertanian, Ketahanan Pangan, dan Inovasi | Bidang Ketahanan Pangan | Subbidang Sarana dan Prasarana Pangan","Sekretariat Kabinet | Deputi Bidang Perekonomian | Asisten Deputi Bidang Pertanian, Ketahanan Pangan, dan Inovasi | Bidang Ketahanan Pangan | Subbidang Sarana dan Prasarana Pangan",1,1,3043120,9392120
8a0282659168528c01916879880a031d,CPNS,PUTRA/PUTRI KALIMANTAN,ANALIS KEBIJAKAN AHLI PERTAMA,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN KAJIAN DESENTRALISASI DAN OTONOMI DAERAH,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN KAJIAN DESENTRALISASI DAN OTONOMI DAERAH,1,1,2785700,7920700
70cb86bf-f066-4a6a-8a19-75d29206c58d,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN PEMETAAN KOMPETENSI APARATUR SIPIL NEGARA,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN PEMETAAN KOMPETENSI APARATUR SIPIL NEGARA,1,1,2785700,7920700
a1b9f807-ed2b-48a9-a802-f4bd31df16b3,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Lembaga Administrasi Negara | POLITEKNIK SEKOLAH TINGGI ILMU ADMINISTRASI LAN BANDUNG,Lembaga Administrasi Negara | POLITEKNIK SEKOLAH TINGGI ILMU ADMINISTRASI LAN BANDUNG,1,1,2785700,7920700
8a018692915486670191552caae65c70,CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG PENDANAAN DAN INVESTASI | DIREKTORAT PENDANAAN,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG PENDANAAN DAN INVESTASI | DIREKTORAT PENDANAAN,1,1,12000000,14500000
8a018692915486670191552f97be5ede,CPNS,PENYANDANG DISABILITAS,ANALIS KEBIJAKAN AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG PENGENDALIAN PEMBANGUNAN | DIREKTORAT PENGENDALIAN PENYELENGGARAAN PEMERINTAHAN DAN PERIZINAN PEMBANGUNAN,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG PENGENDALIAN PEMBANGUNAN | DIREKTORAT PENGENDALIAN PENYELENGGARAAN PEMERINTAHAN DAN PERIZINAN PEMBANGUNAN,1,1,12000000,14500000
af7aeaac-45f4-4823-9858-a22b95f06872,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN KAJIAN DESENTRALISASI DAN OTONOMI DAERAH,Lembaga Administrasi Negara | PUSAT PELATIHAN DAN PENGEMBANGAN DAN KAJIAN DESENTRALISASI DAN OTONOMI DAERAH,1,1,2785700,7920700
d4380d69-443d-4089-95d2-0e20b414bad8,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,Lembaga Administrasi Negara | POLITEKNIK SEKOLAH TINGGI ILMU ADMINISTRASI LAN MAKASSAR,Lembaga Administrasi Negara | POLITEKNIK SEKOLAH TINGGI ILMU ADMINISTRASI LAN MAKASSAR,1,1,2785700,7920700
58f3cd7c-a682-498c-b378-af29566ef5c2,CPNS,UMUM,ANALIS PENGEMBANGAN KOMPETENSI ASN AHLI PERTAMA,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | PUSAT PELATIHAN SUMBER DAYA MANUSIA PENGADAAN BARANG/JASA,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | PUSAT PELATIHAN SUMBER DAYA MANUSIA PENGADAAN BARANG/JASA,1,1,7638300,8649600
8a0384979144c543019144db264f034a,CPNS,PUTRA/PUTRI KALIMANTAN,AUDITOR AHLI PERTAMA,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | INSPEKTORAT,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | INSPEKTORAT,1,1,7903300,8914600
8a0384979144c543019144d971fe02ee,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | SEKRETARIAT UTAMA | BIRO PERENCANAAN DAN KEUANGAN,LEMBAGA KEBIJAKAN PENGADAAN BARANG / JASA PEMERINTAH | SEKRETARIAT UTAMA | BIRO PERENCANAAN DAN KEUANGAN,1,1,7993300,9004600
8a018692915486670191552fe5a65f26,CPNS,LULUSAN TERBAIK,ANALIS KETAHANAN PANGAN AHLI PERTAMA,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG LINGKUNGAN HIDUP DAN SUMBER DAYA ALAM | DIREKTORAT KETAHANAN PANGAN,OTORITA IBU KOTA NUSANTARA | DEPUTI BIDANG LINGKUNGAN HIDUP DAN SUMBER DAYA ALAM | DIREKTORAT KETAHANAN PANGAN,1,1,12000000,14500000
68f124c0-6851-46fd-8cac-9ffc60134051,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN BUMD DAN BLUD | SUB BAGIAN BADAN USAHA MILIK DAERAH JASA KEUANGAN DAN ANEKA USAHA,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN BUMD DAN BLUD | SUB BAGIAN BADAN USAHA MILIK DAERAH JASA KEUANGAN DAN ANEKA USAHA,1,1,3000000,3200000
95a6a6dc-9ba8-417d-9f36-2972e0ac277e,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,ACEH | DINAS ENERGI DAN SUMBER DAYA MINERAL ACEH | BIDANG MINERAL DAN BATU BARA,ACEH | DINAS ENERGI DAN SUMBER DAYA MINERAL ACEH | BIDANG MINERAL DAN BATU BARA,1,1,3000000,3200000
9b4977a9-196e-408d-826e-251f89a15227,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO ADMINISTRASI PEMBANGUNAN | BAGIAN PELAPORAN PELAKSANAAN PEMBANGUNAN | SUB BAGIAN ANALISIS CAPAIAN KINERJA PEMBANGUNAN DAERAH,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO ADMINISTRASI PEMBANGUNAN | BAGIAN PELAPORAN PELAKSANAAN PEMBANGUNAN | SUB BAGIAN ANALISIS CAPAIAN KINERJA PEMBANGUNAN DAERAH,1,1,3000000,3200000
e2c0f81b-a4a5-485c-862c-a563d654819f,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,"ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN SUMBER DAYA ALAM | SUB BAGIAN SUMBER DAYA ALAM PERTANIAN, KEHUTANAN, KELAUTAN DAN PERIKANAN","ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN SUMBER DAYA ALAM | SUB BAGIAN SUMBER DAYA ALAM PERTANIAN, KEHUTANAN, KELAUTAN DAN PERIKANAN",1,1,3000000,3200000
f5a53f4e-c1f3-4859-9dc4-7a8b38cbb537,CPNS,UMUM,ANALIS KEBIJAKAN AHLI PERTAMA,ACEH | DINAS ENERGI DAN SUMBER DAYA MINERAL ACEH | BIDANG MINYAK DAN GAS BUMI,ACEH | DINAS ENERGI DAN SUMBER DAYA MINERAL ACEH | BIDANG MINYAK DAN GAS BUMI,1,1,3000000,3200000
9c9cd460-c9f9-4483-83a3-04a8f8a3e9d7,CPNS,UMUM,FASILITATOR PEMERINTAHAN,ACEH | DINAS PEMBERDAYAAN MASYARAKAT DAN GAMPONG ACEH | BIDANG PEMERINTAHAN MUKIM DAN GAMPONG | SEKSI BINA APARATUR PEMERINTAHAN MUKIM DAN GAMPONG,ACEH | DINAS PEMBERDAYAAN MASYARAKAT DAN GAMPONG ACEH | BIDANG PEMERINTAHAN MUKIM DAN GAMPONG | SEKSI BINA APARATUR PEMERINTAHAN MUKIM DAN GAMPONG,1,1,3000000,3200000
d41bc282-3cec-45e1-b0ed-93707dac1728,CPNS,UMUM,PENATA KELOLA PENANAMAN MODAL AHLI PERTAMA,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN KEBIJAKAN PEREKONOMIAN | SUB BAGIAN ANALISIS EKONOMI MAKRO,ACEH | SEKRETARIAT DAERAH ACEH | ASISTEN PEREKONOMIAN DAN PEMBANGUNAN | BIRO PEREKONOMIAN | BAGIAN KEBIJAKAN PEREKONOMIAN | SUB BAGIAN ANALISIS EKONOMI MAKRO,1,1,3000000,3200000
e0a997f7-b17d-47d7-9f66-8820bc5e715d,CPNS,UMUM,PRANATA KEWILAYAHAN,ACEH | DINAS PEMBERDAYAAN MASYARAKAT DAN GAMPONG ACEH | BIDANG PEMERINTAHAN MUKIM DAN GAMPONG | SEKSI PENATAAN MUKIM DAN GAMPONG,ACEH | DINAS PEMBERDAYAAN MASYARAKAT DAN GAMPONG ACEH | BIDANG PEMERINTAHAN MUKIM DAN GAMPONG | SEKSI PENATAAN MUKIM DAN GAMPONG,1,1,3000000,3200000
4cc1386b-163d-4309-b3b0-88735df03fdc,CPNS,UMUM,ADYATAMA KEPARIWISATAAN DAN EKONOMI KREATIF AHLI PERTAMA,"Pemerintah Kabupaten Aceh Barat | Dinas Pariwisata, Pemuda dan Olahraga | Bidang Pariwisata","Pemerintah Kabupaten Aceh Barat | Dinas Pariwisata, Pemuda dan Olahraga | Bidang Pariwisata",1,0,2800000,3400000
3248b283-42b8-46b9-b498-71278723ea5a,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Kaway XVI | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Kaway XVI | Seksi Pemerintahan,1,1,2800000,3400000
364fcd0a-3014-4a0c-a73b-6c6e16cec91c,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla | Seksi Pemerintahan,1,1,2800000,3400000
3df638bc-78b0-44ef-aceb-825d7df5cc0f,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Samatiga | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Samatiga | Seksi Pemerintahan,1,1,2800000,3400000
43fb59e7-b74b-4519-afe5-aff64477bdb0,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Pante Ceureumen | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Pante Ceureumen | Seksi Pemerintahan,1,1,2800000,3400000
80948375-974c-4aed-912a-c2dfb004a514,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla Timur | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla Timur | Seksi Pemerintahan,1,1,2800000,3400000
85d243cf-c001-417b-afef-86c13b448765,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Arongan Lambalek | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Arongan Lambalek | Seksi Pemerintahan,1,1,2800000,3400000
9176822d-999d-4ccd-b7ee-f7f44c395cf6,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla Barat | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Woyla Barat | Seksi Pemerintahan,1,1,2800000,3400000
992fff29-6612-4540-a642-9eadae5c3bbb,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Bubon | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Bubon | Seksi Pemerintahan,1,1,2800000,3400000
a7943c39-bede-4eec-be20-166a67aa6395,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Sungai Mas | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Sungai Mas | Seksi Pemerintahan,1,1,2800000,3400000
c020e2e1-7378-410c-919b-536e3fc3340a,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Panton Reu | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Panton Reu | Seksi Pemerintahan,1,1,2800000,3400000
c7710424-d0e7-43d6-89d7-0eb87a0d1925,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Johan Pahlawan | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Johan Pahlawan | Seksi Pemerintahan,1,1,2800000,3400000
e440e84d-ae25-458a-9063-28fe38736c30,CPNS,UMUM,FASILITATOR PEMERINTAHAN,Pemerintah Kabupaten Aceh Barat | Kecamatan Meureubo | Seksi Pemerintahan,Pemerintah Kabupaten Aceh Barat | Kecamatan Meureubo | Seksi Pemerintahan,1,1,2800000,3400000
9fc24c1c-faaf-4667-b562-6981d3ed506b,CPNS,UMUM,AUDITOR AHLI PERTAMA,Pemerintah Kabupaten Aceh Barat Daya | Inspektorat | Inspektorat Pembantu I,Pemerintah Kabupaten Aceh Barat Daya | Inspektorat | Inspektorat Pembantu I,1,0,2750000,3200000
f1ab08a6-483b-43f8-8a9b-30ecec90f555,CPNS,UMUM,PENATA PERIZINAN AHLI PERTAMA,KEMENTERIAN PERTANIAN | DIREKTORAT JENDERAL TANAMAN PANGAN | SEKRETARIAT DIREKTORAT JENDERAL TANAMAN PANGAN,KEMENTERIAN PERTANIAN | DIREKTORAT JENDERAL TANAMAN PANGAN | SEKRETARIAT DIREKTORAT JENDERAL TANAMAN PANGAN,1,0,2785700,7380850
8a0184a3914601560191499a860d5dc2,CPNS,PUTRA/PUTRI KALIMANTAN,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,1,0,3000000,8000000
8a0184a391460156019149ad6b4b6b54,CPNS,PUTRA/PUTRI KALIMANTAN,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,1,0,2785700,7380850
8a03849a9149c64e01914a0ff57d22f5,CPNS,PENYANDANG DISABILITAS,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,1,1,3000000,8000000
8a03849a9149c64e01914a6cb423399f,CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,KEMENTERIAN PERTANIAN | SEKRETARIAT JENDERAL | BIRO PERENCANAAN,1,0,3000000,8000000
8a03849e914e425501914e9628290dca,CPNS,LULUSAN TERBAIK,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,KEMENTERIAN PERTANIAN | INSPEKTORAT JENDERAL | SEKRETARIAT INSPEKTORAT JENDERAL,1,0,2785700,7380850
11410ad3-dfab-49ce-ab17-2fea75d4ccf7,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN RIAU,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN RIAU,1,0,2785700,7380850
1fb2b6d1-ec3f-4f80-b78e-efb7c5a67fcd,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | PUSAT STANDARDISASI INSTRUMEN PERKEBUNAN | BALAI PENGUJIAN STANDAR INSTRUMEN TANAMAN PEMANIS DAN SERAT,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | PUSAT STANDARDISASI INSTRUMEN PERKEBUNAN | BALAI PENGUJIAN STANDAR INSTRUMEN TANAMAN PEMANIS DAN SERAT,1,0,2785700,7380850
25566e84-87e5-4d4c-9b32-9bd6e36cb1f9,CPNS,UMUM,PERENCANA AHLI PERTAMA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN MALUKU UTARA,KEMENTERIAN PERTANIAN | BADAN STANDARDISASI INSTRUMEN PERTANIAN | BALAI BESAR PENERAPAN STANDAR INSTRUMEN PERTANIAN | BALAI PENERAPAN STANDAR INSTRUMEN PERTANIAN MALUKU UTARA,1,0,2785700,7380850
e8e6d679-a93f-478a-acab-64ffc32462c4,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TENGGARA                                     | INSPEKTORAT | INSPEKTUR PEMBANTU I,PEMERINTAH KABUPATEN ACEH TENGGARA                                     | INSPEKTORAT | INSPEKTUR PEMBANTU I,1,1,2785700,3154400
254155e0-45e7-4937-b9fa-adb2e6839092,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PERINDUSTRIAN, TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT DINAS PERINDUSTRIAN, TENAGA KERJA DAN TRANSMIGRASI","PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PERINDUSTRIAN, TENAGA KERJA DAN TRANSMIGRASI | SEKRETARIAT DINAS PERINDUSTRIAN, TENAGA KERJA DAN TRANSMIGRASI",1,0,2000000,3500000
c1bfd61d-10ad-4a8e-b366-20918402aec5,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PERKEBUNAN DAN PERTERNAKAN | SEKRETARIAT DINAS PERKEBUNAN DAN PETERNAKAN,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PERKEBUNAN DAN PERTERNAKAN | SEKRETARIAT DINAS PERKEBUNAN DAN PETERNAKAN,1,0,2000000,3500000
c479feb1-4d4b-4646-b742-daaf7c84061e,CPNS,UMUM,PERENCANA AHLI PERTAMA,"PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PARIWISATA, PEMUDA DAN OLAHRAGA | SEKRETARIAT DINAS PARIWISATA, PEMUDA DAN OLAHRAGA","PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PARIWISATA, PEMUDA DAN OLAHRAGA | SEKRETARIAT DINAS PARIWISATA, PEMUDA DAN OLAHRAGA",1,0,2000000,3500000
ca25e0af-bd03-4d70-8952-a7829e361665,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | SEKRETARIAT DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | SEKRETARIAT DINAS PEKERJAAN UMUM DAN PERUMAHAN RAKYAT,1,0,2000000,3500000
e96fcf76-0aa4-468c-b4c0-6a2d60b621a5,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT DINAS KOMUNIKASI DAN INFORMATIKA,PEMERINTAH KABUPATEN ACEH TIMUR | DINAS KOMUNIKASI DAN INFORMATIKA | SEKRETARIAT DINAS KOMUNIKASI DAN INFORMATIKA,1,0,2000000,3500000
fb5d741f-e9d2-4635-9650-6b8c07ee3948,CPNS,UMUM,PERENCANA AHLI PERTAMA,PEMERINTAH KABUPATEN ACEH TIMUR | INSPEKTORAT DAERAH | SEKRETARIAT INSPEKTORAT DAERAH,PEMERINTAH KABUPATEN ACEH TIMUR | INSPEKTORAT DAERAH | SEKRETARIAT INSPEKTORAT DAERAH,1,0,2000000,3500000
